A,B,D1,D2,D4,D5,E2,E3,E4,F11,F12,F13,F14,F21,F22,F23,F24,F25,F26,F31,F32,F33,F35,G,0,1,2,3,4,0,1,2,3,0,1,2,3,4,5,6
4.3,-0.83,240,1343,4.1,25.54,1.0,1.24,2.29,0,0,0,0,0.77,0.77,1.31,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.8,-1.25,240,1343,23.6,25.51,1.0,1.23,2.29,0,0,0,0,0.77,0.77,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10.3,-1.85,240,1343,29.8,25.41,1.0,1.22,2.29,0,0,0,0,0.78,0.78,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.1,-1.48,240,1343,39.6,25.37,1.0,1.21,2.29,0,0,0,0,0.78,0.78,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17.6,0.0,240,1343,36.6,25.34,1.0,1.2,2.29,0,0,0,0,0.78,0.78,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.9,0.0,240,1343,30.7,25.34,1.0,1.2,2.29,0,0,0,0,0.78,0.78,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.1,-0.06,240,1343,31.9,25.3,1.0,1.19,2.29,0,0,0,0,0.78,0.78,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.7,0.39,240,1343,37.2,25.27,1.0,1.19,2.29,0,0,0,0,0.78,0.78,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.8,-0.25,240,1343,29.8,25.23,1.0,1.17,2.29,0,0,0,0,0.78,0.78,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17.5,-0.08,240,1343,29.1,25.19,1.0,1.16,2.29,0,0,0,0,0.78,0.78,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14.8,-0.1,240,1343,22.0,25.16,1.0,1.16,2.29,0,0,0,0,0.78,0.78,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13.2,-0.3,240,1343,25.1,25.13,1.0,1.15,2.29,0,0,0,0,0.79,0.79,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11.8,-1.14,240,1343,32.4,25.09,1.0,1.14,2.29,0,0,0,0,0.79,0.79,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.3,-1.06,240,1343,32.8,25.07,1.0,1.13,2.29,0,0,0,0,0.79,0.79,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.9,-0.84,240,1343,38.9,25.03,1.0,1.12,2.29,0,0,0,0,0.79,0.79,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.4,-0.47,240,1343,39.0,25.0,1.0,1.12,2.29,0,0,0,0,0.79,0.79,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.7,-0.64,240,1343,39.0,24.96,1.0,1.11,2.29,0,0,0,0,0.79,0.79,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.9,-0.72,240,1343,40.3,24.94,1.0,1.1,2.29,0,0,0,0,0.79,0.79,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,-0.5,240,1343,32.5,24.9,1.0,1.09,2.29,0,0,0,0,0.79,0.79,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.4,-0.73,240,1343,31.3,24.84,1.0,1.08,2.29,0,0,0,0,0.8,0.8,1.16,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.5,-0.96,240,1343,25.3,24.74,1.0,1.06,2.29,0,0,0,0,0.8,0.8,1.31,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,-1.14,240,1343,27.7,24.71,1.0,1.05,2.29,0,0,0,0,0.8,0.8,1.68,4268.2,26.0,240.0,0.0,0.0,0.0,0.0,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.51,1.19,92,807,23.79,25.49,1.0,1.31,2.29,0,0,0,0,0.77,0.06,45.65,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.88,1.41,92,807,22.39,25.34,1.0,1.28,2.29,0,0,0,0,0.78,0.06,32.56,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.24,1.43,92,807,13.41,25.08,1.0,1.26,2.29,0,0,0,0,0.79,0.06,27.2,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.21,1.45,92,807,20.03,24.98,1.0,1.25,2.29,0,0,0,0,0.79,0.06,23.41,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-3.38,1.12,92,807,18.75,24.86,1.0,1.23,2.29,0,0,0,0,0.79,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.45,1.54,92,807,24.59,24.74,1.0,1.22,2.29,0,0,0,0,0.8,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.02,1.09,92,807,21.25,24.71,1.0,1.21,2.29,0,0,0,0,0.8,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-3.34,0.71,92,807,17.55,24.67,1.0,1.2,2.29,0,0,0,0,0.8,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-3.33,0.49,92,807,3.21,24.56,1.0,1.19,2.29,0,0,0,0,0.8,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.63,0.55,92,807,15.54,24.59,1.0,1.19,2.29,0,0,0,0,0.8,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.03,0.58,92,807,11.66,24.52,1.0,1.18,2.29,0,0,0,0,0.81,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-2.45,0.41,92,807,17.55,24.48,1.0,1.17,2.29,0,0,0,0,0.81,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.54,92,807,5.9,24.34,1.0,1.16,2.29,0,0,0,0,0.81,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.86,0.39,92,807,17.89,24.36,1.0,1.16,2.29,0,0,0,0,0.81,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.47,0.4,92,807,14.08,24.29,1.0,1.15,2.29,0,0,0,0,0.81,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5,0.17,92,807,13.78,24.23,1.0,1.14,2.29,0,0,0,0,0.82,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.41,-0.01,92,807,11.82,24.08,1.0,1.13,2.29,0,0,0,0,0.82,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.03,0.01,92,807,19.95,24.09,1.0,1.12,2.29,0,0,0,0,0.82,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.9,-0.13,92,807,15.01,23.97,1.0,1.12,2.29,0,0,0,0,0.82,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.86,-0.26,92,807,15.78,23.97,1.0,1.11,2.29,0,0,0,0,0.82,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.1,-0.38,92,807,15.98,23.86,1.0,1.1,2.29,0,0,0,0,0.83,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.13,0.19,92,807,20.79,23.86,1.0,1.09,2.29,0,0,0,0,0.83,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.03,1.02,92,807,15.94,23.77,1.0,1.08,2.29,0,0,0,0,0.83,0.06,22.0,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.87,2.06,92,807,21.95,23.73,1.0,1.06,2.29,0,0,0,0,0.83,0.06,23.41,3682.3,2.5,92.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.59,0.07,105,820,23.79,25.49,1.0,1.31,2.29,0,0,0,0,0.77,0.26,10.53,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.39,0.05,105,820,22.39,25.34,1.0,1.28,2.29,0,0,0,0,0.78,0.26,7.51,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.01,-0.01,105,820,13.41,25.08,1.0,1.26,2.29,0,0,0,0,0.79,0.26,6.28,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.03,0.11,105,820,20.03,24.98,1.0,1.25,2.29,0,0,0,0,0.79,0.26,5.4,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.25,0.24,105,820,18.75,24.86,1.0,1.23,2.29,0,0,0,0,0.79,0.26,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.79,0.54,105,820,24.59,24.74,1.0,1.22,2.29,0,0,0,0,0.8,0.26,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.45,0.53,105,820,21.25,24.71,1.0,1.21,2.29,0,0,0,0,0.8,0.26,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-2.05,0.13,105,820,17.55,24.67,1.0,1.2,2.29,0,0,0,0,0.8,0.26,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.61,-0.15,105,820,3.21,24.56,1.0,1.19,2.29,0,0,0,0,0.8,0.26,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.74,-0.26,105,820,15.54,24.59,1.0,1.19,2.29,0,0,0,0,0.8,0.26,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.46,-0.21,105,820,11.66,24.52,1.0,1.18,2.29,0,0,0,0,0.81,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.25,-0.42,105,820,17.55,24.48,1.0,1.17,2.29,0,0,0,0,0.81,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.7,-0.49,105,820,5.9,24.34,1.0,1.16,2.29,0,0,0,0,0.81,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.51,-0.44,105,820,17.89,24.36,1.0,1.16,2.29,0,0,0,0,0.81,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.62,-0.31,105,820,14.08,24.29,1.0,1.15,2.29,0,0,0,0,0.81,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.12,-0.34,105,820,13.78,24.23,1.0,1.14,2.29,0,0,0,0,0.82,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.38,-0.48,105,820,11.82,24.08,1.0,1.13,2.29,0,0,0,0,0.82,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.85,-0.09,105,820,19.95,24.09,1.0,1.12,2.29,0,0,0,0,0.82,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.79,-0.41,105,820,15.01,23.97,1.0,1.12,2.29,0,0,0,0,0.82,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.42,0.02,105,820,15.78,23.97,1.0,1.11,2.29,0,0,0,0,0.82,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.32,-0.39,105,820,15.98,23.86,1.0,1.1,2.29,0,0,0,0,0.83,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.01,0.04,105,820,20.79,23.86,1.0,1.09,2.29,0,0,0,0,0.83,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.86,0.45,105,820,15.94,23.77,1.0,1.08,2.29,0,0,0,0,0.83,0.27,5.08,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.55,1.41,105,820,21.95,23.73,1.0,1.06,2.29,0,0,0,0,0.83,0.27,5.4,3682.3,8.9,105.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,0.34,120,835,23.79,25.49,1.0,1.31,2.29,0,0,0,0,0.77,0.44,6.17,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.19,0.76,120,835,22.39,25.34,1.0,1.28,2.29,0,0,0,0,0.78,0.44,4.4,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.01,0.96,120,835,13.41,25.08,1.0,1.26,2.29,0,0,0,0,0.79,0.44,3.68,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.53,0.9,120,835,20.03,24.98,1.0,1.25,2.29,0,0,0,0,0.79,0.44,3.16,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.95,0.83,120,835,18.75,24.86,1.0,1.23,2.29,0,0,0,0,0.79,0.45,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-2.19,1.1,120,835,24.59,24.74,1.0,1.22,2.29,0,0,0,0,0.8,0.45,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.65,0.8,120,835,21.25,24.71,1.0,1.21,2.29,0,0,0,0,0.8,0.45,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-2.35,0.7,120,835,17.55,24.67,1.0,1.2,2.29,0,0,0,0,0.8,0.45,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.51,0.55,120,835,3.21,24.56,1.0,1.19,2.29,0,0,0,0,0.8,0.45,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.34,0.81,120,835,15.54,24.59,1.0,1.19,2.29,0,0,0,0,0.8,0.45,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.16,0.88,120,835,11.66,24.52,1.0,1.18,2.29,0,0,0,0,0.81,0.45,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.35,0.8,120,835,17.55,24.48,1.0,1.17,2.29,0,0,0,0,0.81,0.45,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.4,0.83,120,835,5.9,24.34,1.0,1.16,2.29,0,0,0,0,0.81,0.46,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.11,0.86,120,835,17.89,24.36,1.0,1.16,2.29,0,0,0,0,0.81,0.46,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.92,0.86,120,835,14.08,24.29,1.0,1.15,2.29,0,0,0,0,0.81,0.46,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.62,0.76,120,835,13.78,24.23,1.0,1.14,2.29,0,0,0,0,0.82,0.46,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.98,0.61,120,835,11.82,24.08,1.0,1.13,2.29,0,0,0,0,0.82,0.46,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.65,0.62,120,835,19.95,24.09,1.0,1.12,2.29,0,0,0,0,0.82,0.46,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.79,0.49,120,835,15.01,23.97,1.0,1.12,2.29,0,0,0,0,0.82,0.46,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.22,0.6,120,835,15.78,23.97,1.0,1.11,2.29,0,0,0,0,0.82,0.46,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4.12,0.44,120,835,15.98,23.86,1.0,1.1,2.29,0,0,0,0,0.83,0.47,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.11,0.98,120,835,20.79,23.86,1.0,1.09,2.29,0,0,0,0,0.83,0.47,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.86,1.53,120,835,15.94,23.77,1.0,1.08,2.29,0,0,0,0,0.83,0.47,2.97,3682.3,16.5,120.0,0.0,0.0,0.0,0.0,4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
